Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),poisson_ratio
472,mp-284,Al1 Co1,22.4115332744987,11.2057666372493,6.36568546167544,2,7,221,2.81940321,2.81940321,2.81940321,90,90,90,-6.03842334,-0.6114765275,0,0,0,0,0,0,2.44167480337139,2.44167480337139,2.44167480337139,0,0.535438599984339,1.78479533328113,0.312339183324198,0.133859649996085,0.942553639529153,3.14184546509718,0.549822956392006,0.235638409882288,20,42.9573695,3.5,11,4.5,65.5,1.3,1.17,1.8475,1.3,0.535,1.745,1.68,3.51065,3.765,1.7265,4.39,6,3.5,2,0.5,3.5,2.5,669,7.9,1350.65,2941.65,5.8,0.66,13.49,334.95,168.5,375.5,3.89,52.83,14,31.951661,1,4,1,15,0.1,0.02,0.345,0.1,0.01,0.27,0.08,0.0261,1.07,0.227,2.78,6,1,0,1,7,1,182,0.800000000000001,835,403,6.2,0.48,5.4,83.1,137,99,1,22.136,27,58.9332,4,13,5,73,1.35,1.18,2.02,1.35,0.54,1.88,1.72,3.5237,4.3,1.84,5.78,9,4,2,1,7,3,760,8.3,1768.15,3143.15,8.9,0.9,16.19,376.5,237,425,4.39,63.898,13,26.981539,3,9,4,58,1.25,1.16,1.675,1.25,0.53,1.61,1.64,3.4976,3.23,1.613,3,3,3,2,0,0,2,578,7.5,933.15,2740.15,2.7,0.42,10.79,293.4,100,326,3.39,41.762,0.23
473,mp-316,Mn1 V1,23.2899782706001,11.6449891353001,7.5490461512484,2,7,221,2.85576869,2.85576869,2.85576869,90,90,90,-9.407042735,-0.284082053965518,0,0,7E-07,3.00558459895018E-08,0,0,2.47316823287221,2.47316823287221,2.47316823287221,0,0.515243074105744,2.06097229642298,0.343495382737163,0.171747691368582,0.794802400169162,3.17920960067665,0.529868266779441,0.264934133389721,24,52.939775,4,6,4,49,1.375,1.195,2.325,1.375,0.745,1.59,2.13,3.2729,3.66,1.64,5.39,6,4,2,0,4,2,684,10.9,1840.15,2944.15,6.77,0.485,16.475,133.226,19.26,397.5,4.115,0.455500000000001,2,3.99655,0,2,0,6,0.05,0.05,0.21,0.05,0.13,0.08,0.18,0.1416,0.12,0.22,0.78,2,2,0,0,2,0,66,3,646,1418,1.32,0.01,8.85,265.548,22.88,233,2.39,100.911,25,54.93805,4,7,4,52,1.4,1.22,2.43,1.4,0.81,1.63,2.22,3.3437,3.72,1.75,5.78,7,5,2,0,5,2,717,12.4,2163.15,3653.15,7.43,0.49,20.9,266,30.7,514,5.31,50.911,23,50.9415,4,5,4,46,1.35,1.17,2.22,1.35,0.68,1.55,2.04,3.2021,3.6,1.53,5,5,3,2,0,3,2,651,9.4,1517.15,2235.15,6.11,0.48,12.05,0.452,7.82,281,2.92,-50,0.28
474,mp-1885,Al1 Ir1,26.8532476354799,13.4266238177399,13.554700780624,2,7,221,2.99455485,2.99455485,2.99455485,90,90,90,-7.250982695,-0.95897769,0,0,5E-07,1.86197217851361E-08,0,0,2.5933605731259,2.5933605731259,2.5933605731259,1.6904162254736E-31,0.968225532827079,3.3515499213245,0.260676104991906,0.111718330710817,0.959076870113067,3.31988147346831,0.25821300349198,0.110662715782277,45,109.6007695,4.5,11,4.5,66.5,1.3,1.225,2.1515,1.3,0.65,1.905,1.755,5.4791,4.315,1.6465,4.39,6,3.5,2,0.5,3.5,2.5,728,7.95,1808.15,3571.65,12.55,0.515,18.445,448.7,192,495.5,5.165,96.351,64,165.238461,3,4,1,13,0.1,0.09,0.953,0.1,0.24,0.59,0.23,3.9108,2.17,0.067,2.78,6,1,0,1,7,1,300,0.700000000000001,1750,1663,19.7,0.77,15.31,310.6,90,339,3.55,109.178,77,192.22,6,13,5,73,1.35,1.27,2.628,1.35,0.77,2.2,1.87,7.4345,5.4,1.68,5.78,9,4,2,1,7,3,878,8.3,2683.15,4403.15,22.4,0.9,26.1,604,237,665,6.94,150.94,13,26.981539,3,9,4,60,1.25,1.18,1.675,1.25,0.53,1.61,1.64,3.5237,3.23,1.613,3,3,3,2,0,0,2,578,7.6,933.15,2740.15,2.7,0.13,10.79,293.4,147,326,3.39,41.762,0.28
475,mp-866114,Hf1 Tc2 W1,63.8829855770244,15.9707463942561,14.5129218473506,4,7,225,4.48711018536102,4.48711018536102,4.48711018536102,60,60,60,-11.2570991125,-0.347949825000001,0,0,2.8E-06,4.38301368464379E-08,0,0,2.74778259344493,2.74778259344493,2.74778259344493,1.00172813361398E-31,0.813988255719561,3.63163991013343,0.250457924836788,0.125228962418394,0.895753462792418,3.99643852630464,0.275616450089975,0.137808225044987,58,139.5361,5.5,6,4,50.5,1.4,1.32,2.73625,1.4,0.7925,1.7,1.97,5.093425,4.05,1.4125,5.335,6,4,2,0,4,2,708.25,12.525,2768.4,5276.65,13.9,0.1725,26.865,679.75,74.55,705.5,7.26,46.6335,31,85.9328,1,3,0,8,0.2,0.17,0.26,0.2,0.11,0.6,0.45,3.1745,0.600000000000001,0.35,1.78,3,3,0,0,3,0,111,5.1,1238,1060,7.8,0.08,11.4,249,151,230,2.46,77.12,74,183.84,6,7,4,53,1.55,1.44,2.91,1.55,0.85,1.9,2.18,6.7841,4.4,1.51,5.78,7,5,2,0,5,2,770,16.2,3683.15,5933.15,19.3,0.21,35.4,824,174,849,8.9,78.76,43,97.9072,5,4,4,45,1.35,1.27,2.65,1.35,0.74,1.3,1.73,3.6096,3.8,1.16,4,4,2,2,0,2,2,659,11.1,2445.15,4873.15,11.5,0.13,24,575,23,619,6.44,1.64,0.29
476,mp-865462,Mn1 V2 Os1,50.9388721547491,12.7347180386873,11.3133996484279,4,7,225,4.1609108246202,4.1609108246202,4.16091010337035,59.9999255702314,59.9999255702314,59.9998970126002,-9.9275284225,-0.28822970698276,0,0,1.79E-05,3.51401576886526E-07,0,0,2.54802533258038,2.94220622333454,2.65552921187697,0.031173130961403,0.765623547406398,2.88581183253181,0.333733341177148,0.157050984083364,0.861809915939354,3.24836045238679,0.375660732588949,0.176781521218329,36.75,86.7627625,4.5,6.25,4,50.25,1.35,1.2175,2.4325,1.35,0.735,1.7525,2.0825,4.24535,3.955,1.615,5.39,6.25,4,2,0,4.25,2,714.5,10.675,2290.4,3711.15,10.5625,0.3975,21.4125,253.226,39.205,525,5.4275,39.4805,53,139.2885,2,3,0,11,0.1,0.09,0.43,0.1,0.13,0.65,0.37,4.0314,1.3,0.22,0.78,3,2,0,0,3,0,188,3.9,1801,3068,16.49,0.36,19.75,745.548,79.78,510,5.25,156.1,76,190.23,6,8,4,57,1.4,1.26,2.65,1.4,0.81,2.2,2.22,7.2335,4.9,1.75,5.78,8,5,2,0,6,2,839,12.4,3318.15,5303.15,22.6,0.49,31.8,746,87.6,791,8.17,106.1,23,50.9415,4,5,4,46,1.3,1.17,2.22,1.3,0.68,1.55,1.85,3.2021,3.6,1.53,5,5,3,2,0,3,2,651,8.5,1517.15,2235.15,6.11,0.13,12.05,0.452,7.82,281,2.92,-50,0.31
478,mp-12571,Hf2 Be2 Si2,83.9386935019435,13.9897822503239,8.52983894085625,6,6,194,3.69337278,3.69337379690813,7.10534556,90,90,120.000008805071,-7.0048886,-0.630915291666666,0,0,6E-07,7.14807408797836E-09,0,0,2.13237006230673,2.77531494664303,2.5609999851976,0.097265441010407,0.571845927038269,2.14442222639351,0.047653827253189,0.142961481759567,0.937884062696844,3.51706523511316,0.078157005224737,0.234471015674211,30,71.86256,3.66666666666667,6.66666666666667,4,63.3333333333333,1.23333333333333,1.15,1.80333333333333,1.23333333333333,0.553333333333333,1.59,1.72,4.78326666666667,4.49,1.55066666666667,3.33333333333333,3.33333333333333,2.66666666666667,2,0.666666666666667,0.666666666666667,2.66666666666667,781.666666666667,9.06666666666667,1911.48333333333,3581.48333333333,5.82666666666667,0.89,28.9366666666667,417.206666666667,123.666666666667,465,4.79666666666667,28.5694666666667,68,169.47782,4,12,4,33,0.5,0.54,1.83,0.5,0.45,0.6,0.53,2.5762,1.1,0.756,2,2,2,0,2,2,2,240,10.8,949,2245,11.45,1.68,38.35,282.6,177,295,3.12,184.0684,72,178.49,6,14,6,78,1.55,1.44,2.91,1.55,0.85,1.9,1.98,6.3704,4.9,1.916,4,4,4,2,2,2,4,899,16.2,2500.15,4873.15,13.3,1.82,50.55,575,200,619,6.44,134.0684,4,9.01218,2,2,2,45,1.05,0.9,1.08,1.05,0.4,1.3,1.45,3.7942,3.8,1.16,2,2,2,2,0,0,2,659,5.4,1551.15,2628.15,1.85,0.14,12.2,292.4,23,324,3.32,-50,0.18
483,mp-801,Mo6 Os2,123.229904659002,15.4037380823753,12.8835724248065,8,7,223,4.97628644,4.97628644,4.97628644,90,90,90,-10.9299391825,0.011140257499999,0.011140257499999,0,1.86E-05,1.50937388545981E-07,0,0,2.48814322,2.78182868883761,2.72309159507009,0.014276053176226,0.64919306901497,3.2784249985256,0.340826361232859,0.081149133626871,0.776182231936355,3.91972027127859,0.407495671766587,0.097022778992044,50.5,119.5125,5.25,6.5,4,51.75,1.4125,1.29,2.7025,1.4125,0.785,2.17,1.9175,4.474475,4.15,1.515,5.78,6.5,4.25,1.25,0,5.25,1.25,722.75,11.725,2997.15,4989.65,13.3,0.22,31.95,635,125.4,691.25,7.1575,80.6,34,94.29,1,2,0,7,0.15,0.04,0.07,0.15,0.02,0.04,0.09,3.6787,1,0.18,0,2,1,1,0,1,1,155,4.3,428,418,12.4,0.12,0.199999999999999,148,50.4,133,1.35,34,76,190.23,6,8,4,57,1.45,1.3,2.72,1.45,0.79,2.2,1.94,7.2335,4.9,1.65,5.78,8,5,2,0,6,2,839,12.8,3318.15,5303.15,22.6,0.25,32,746,138,791,8.17,106.1,42,95.94,5,6,4,50,1.3,1.26,2.65,1.3,0.77,2.16,1.85,3.5548,3.9,1.47,5.78,6,4,1,0,5,1,684,8.5,2890.15,4885.15,10.2,0.13,31.8,598,87.6,658,6.82,72.1,0.32
488,mp-2025,Hf1 Be5,60.8431913460132,10.1405318910022,6.10117601027686,6,6,191,4.51940161,4.51940307884208,3.43969043,90,90,120.000003961001,-5.0050966,-0.2293877075,0,0,2E-07,3.2871385536404E-09,0,0,2.1586918938997,2.83973888786416,2.47764014931099,0.090945074711108,0.460199397509656,1.51208373467458,0.032871385536404,0.197228313218424,0.764879862309512,2.51317669044554,0.054634275879251,0.327805655275505,15.3333333333333,37.2584833333333,2.66666666666667,2.33333333333333,2.33333333333333,63.3333333333333,1.13333333333333,0.99,1.385,1.13333333333333,0.483333333333333,1.525,1.49666666666667,4.22356666666667,4.71666666666667,1.50666666666667,2.33333333333333,2.33333333333333,2,2,0,0.333333333333333,2,859,7.36666666666667,1709.31666666667,3514.81666666667,3.75833333333333,1.54,14.1766666666667,339.5,170.5,373.166666666667,3.84,-41.3933333333333,68,169.47782,4,2,2,22,0.5,0.54,1.83,0.5,0.44,0.27,0.28,2.5762,1.1,0.416,2,2,0,0,0,2,0,240,10.6,949,1630,11.45,1.68,11.86,282.6,177,295,3.12,51.64,72,178.49,6,4,4,67,1.55,1.44,2.91,1.55,0.85,1.57,1.73,6.3704,4.9,1.576,4,4,2,2,0,2,2,899,16.2,2500.15,4873.15,13.3,1.82,24.06,575,200,619,6.44,1.64,4,9.01218,2,2,2,45,1.05,0.9,1.08,1.05,0.41,1.3,1.45,3.7942,3.8,1.16,2,2,2,2,0,0,2,659,5.6,1551.15,3243.15,1.85,0.14,12.2,292.4,23,324,3.32,-50,0.15
490,mp-10058,Yb1 Co3 B2,61.6864834424283,10.2810805737381,9.99937813296389,6,6,191,5.11478361,5.11478528932436,2.72273089,90,90,120.000002138636,-6.45043944166667,-0.413215240555556,0,0,3.3E-06,5.34963223034082E-08,0,0,2.00833285887795,2.95302217885937,2.34425569840482,0.206719615910704,0.794339331171819,2.60997208813598,0.34043114193078,0.162110067586086,0.816717455633014,2.68350021136562,0.350021766699863,0.16667703176184,26.8333333333333,61.9102666666667,3.66666666666667,9.33333333333333,4.5,59.5,1.25,1.11333333333333,1.87333333333333,1.25,0.541666666666667,1.80333333333333,1.67666666666667,4.28065,4.09666666666667,1.78533333333333,4.22333333333333,6,3.5,2,0.333333333333333,3.5,2.33333333333333,747.5,8.25,1850.15,2757.48333333333,6.39166666666667,0.575,26.105,372.966666666667,64.8166666666667,428.833333333333,4.39833333333333,40.6236666666667,65,162.229,4,10,3,33,0.9,0.74,2.795,0.9,0.88,0.94,0.8,2.5033,1.2,0.961,3.78,6,1,0,1,7,1,198,18,1260,1674,6.56,0.87,42.54,360.8,73,421,4.21,65.828,70,173.04,6,13,6,72,1.75,1.56,3.59,1.75,1.13,2.04,1.9,6.0009,4.3,2.051,5.78,9,4,2,1,7,3,801,21,2352.15,3143.15,8.9,1.02,50.2,489.7,100,573,5.81,63.898,5,10.811,2,3,3,39,0.85,0.82,0.795,0.85,0.25,1.1,1.1,3.4976,3.1,1.09,2,3,3,2,0,0,2,603,3,1092.15,1469.15,2.34,0.15,7.66,128.9,27,152,1.6,-1.93,0.26
491,mp-867116,Be1 Ga1 Ir2,49.8499569142721,12.462489228568,15.4285092458318,4,7,225,4.13104502420175,4.13104502420175,4.13104502420175,60,60,60,-6.6046874475,-0.493593135625,0,0,2.3E-06,4.61384551235492E-08,0,0,2.52973810343942,2.52973810343942,2.52973810343942,1.50259220042098E-31,1.22367207066804,3.79137739928295,0.481444749115296,0.140421385158628,0.988429909657016,3.06251234303567,0.388890456258498,0.113426383075395,47.25,115.793795,4.5,8.25,3.75,65.25,1.2625,1.175,2.00775,1.2625,0.6775,1.945,1.7225,5.7076,4.725,1.673,4.25,5.75,3.25,2,0.25,3.5,2.25,808.5,7.225,1805.1,3681.4,13.1375,0.6125,17.4975,439.775,133.65,485,5.0025,73.22,73,183.20782,4,11,3,14,0.3,0.37,1.548,0.3,0.36,0.63,0.42,3.6403,2.2,0.18,3.78,7,2,0,1,7,1,320,2.5,2380.2,1727,20.55,1.69,20.51,345.3,159.4,379,4.13,200.94,77,192.22,6,13,5,74,1.35,1.27,2.628,1.35,0.77,2.2,1.87,7.4345,5.4,1.756,5.78,9,4,2,1,7,3,899,8.1,2683.15,4403.15,22.4,1.82,26.1,604,200,665,6.94,150.94,4,9.01218,2,2,2,60,1.05,0.9,1.08,1.05,0.41,1.57,1.45,3.7942,3.2,1.576,2,2,2,2,0,0,2,579,5.6,302.95,2676.15,1.85,0.13,5.59,258.7,40.6,286,2.81,-50,0.27
493,mp-11452,Hf1 Os1,34.1214787586068,17.0607393793034,17.9439457758645,2,7,221,3.24346549,3.24346549,3.24346549,90,90,90,-11.301092835,-0.708814605000001,0,0,1.8E-06,5.27526961165471E-08,0,0,2.80892351063814,2.80892351063814,2.80892351063814,5.63472075157866E-32,1.17228213592327,4.3374439029161,0.234456427184654,0.117228213592327,1.11458205735892,4.12395361222801,0.222916411471785,0.111458205735892,74,184.36,6,6,4,51,1.425,1.35,2.78,1.425,0.81,1.75,1.79,6.80195,4.35,1.405,4.89,6,3.5,2,0,4,2,749,12.35,2909.15,5088.15,17.95,0.135,27.93,660.5,55.3,705,7.305,53.87,4,11.74,0,4,0,12,0.25,0.18,0.26,0.25,0.08,0.9,0.12,0.8631,1.1,0.49,1.78,4,3,0,0,4,0,180,7.7,818,430,9.3,0.01,7.74,171,64.6,172,1.73,104.46,76,190.23,6,8,4,57,1.55,1.44,2.91,1.55,0.85,2.2,1.85,7.2335,4.9,1.65,5.78,8,5,2,0,6,2,839,16.2,3318.15,5303.15,22.6,0.14,31.8,746,87.6,791,8.17,106.1,72,178.49,6,4,4,45,1.3,1.26,2.65,1.3,0.77,1.3,1.73,6.3704,3.8,1.16,4,4,2,2,0,2,2,659,8.5,2500.15,4873.15,13.3,0.13,24.06,575,23,619,6.44,1.64,0.28
496,mp-1018166,Al1 Tc2,41.7846976345112,13.9282325448371,8.86136736502454,3,4,139,2.97505352,2.97505352,5.16843059751914,106.72691540871,106.72691540871,90,-8.57002963,-0.414411723333334,0,0,1E-07,2.39322062049354E-09,0,0,2.59086120849673,2.64561527041477,2.62736391644209,0.000695190097745,0.406847505483902,2.36928841428861,0.239322062049354,0.119661031024677,0.639479939521836,3.72403023603893,0.376164670306963,0.188082335153481,33,74.265313,4.33333333333333,9,4.33333333333333,59.6666666666667,1.31666666666667,1.24,2.325,1.31666666666667,0.703333333333333,1.80333333333333,2,3.58096666666667,3.74333333333333,1.54433333333333,4.85333333333333,5.66666666666667,4.33333333333333,2,0.333333333333333,3.33333333333333,2.33333333333333,660.666666666667,10.3666666666667,1941.15,4346.81666666667,8.56666666666667,0.44,19.5966666666667,537.8,112.733333333333,560,5.69666666666667,49.2986666666667,30,70.925661,2,6,1,20,0.1,0.09,0.975,0.1,0.26,0.29,0.54,0.0859,0.77,0.103,2.78,4,2,0,1,5,1,124,3.1,1512,2410,8.8,0.69,13.21,366.6,186.4,351,3.46,11.305,43,97.9072,5,13,5,73,1.35,1.27,2.65,1.35,0.79,1.9,2.18,3.6096,4,1.613,5.78,7,5,2,1,5,3,702,11.4,2445.15,5150.15,11.5,0.9,24,660,237,677,6.85,53.067,13,26.981539,3,7,4,53,1.25,1.18,1.675,1.25,0.53,1.61,1.64,3.5237,3.23,1.51,3,3,3,2,0,0,2,578,8.3,933.15,2740.15,2.7,0.21,10.79,293.4,50.6,326,3.39,41.762,0.26
497,mp-998964,Ti1 Ga1 Fe1 Co1,49.1365860707255,12.2841465176814,7.85273248486247,4,7,216,4.11124469082564,4.11124469082564,4.11124469082564,60,60,60,-7.103545845,-0.478064083958334,0,0,3.39E-05,6.89913620600453E-07,0,0,2.5176129250623,2.907089,2.62383367277258,0.030433427049305,0.691948764024053,2.15725202901616,0.508785855900039,0.142460039652011,1.08242576916828,3.37462151564229,0.79590130085903,0.222852364240528,26.5,58.0958,4,8.5,4.25,57.5,1.3625,1.2275,2.10125,1.3625,0.685,1.765,1.7375,3.554925,3.7525,1.694,4.75,6,3.5,2,0.25,3.75,2.25,690,9.65,1453.1,3100.65,6.8,0.4375,12.7575,351.45,60.675,399.75,4.0825,31.92075,9,21.843,0,9,1,31,0.1,0.16,0.885,0.1,0.22,0.34,0.19,1.0313,1.1,0.46,2.34,6,3,0,1,7,1,183,7.1,1630.2,884,4.36,0.15,10.6,162.3,78.1,184,2.04,55.898,31,69.723,4,13,5,74,1.4,1.32,2.58,1.4,0.76,1.88,1.86,4.1672,4.3,1.84,5.78,9,5,2,1,7,3,762,14.6,1933.15,3560.15,8.9,0.52,16.19,421,100,470,4.85,63.898,22,47.88,4,4,4,43,1.3,1.16,1.695,1.3,0.54,1.54,1.67,3.1359,3.2,1.38,3.44,3,2,2,0,0,2,579,7.5,302.95,2676.15,4.54,0.37,5.59,258.7,21.9,286,2.81,8,0.26
498,mp-2030,Ru4 S8,178.511531980831,14.8759609984026,6.14685338831279,12,7,205,5.63060972,5.63060972,5.63060972,90,90,90,-6.73419754583333,-0.885096787916667,0,0.668399999999999,0,0,0,0,2.18057813651671,2.36015315037969,2.3344995769707,0.004094880711605,0.448150318986621,1.70297121214916,0.156852611645317,0.201667643543979,1.08456575185968,4.12134985706678,0.379598013150887,0.488054588336855,25.3333333333333,55.0673333333333,3.66666666666667,13.3333333333333,6,77.3333333333333,1.1,1.09666666666667,1.60166666666667,1.1,0.56,2.45333333333333,2.42333333333333,5.11946666666667,5.64666666666667,2.23933333333333,3.26,6.66666666666667,5.66666666666667,1.66666666666667,2.66666666666667,2.33333333333333,4.33333333333333,903.333333333333,5.13333333333333,1118.35,1869.61666666667,5.51333333333333,0.552666666666667,9.145,204.866666666667,39.1793333333333,400.333333333333,4.14666666666667,167.260066666667,28,69.004,2,8,3,32,0.3,0.23,1.505,0.3,0.39,0.38,0.68,2.179,1.72,1.049,3.78,2,1,1,4,7,5,290,6.7,2197.2,3455.3,10.33,0.472,22.2825,585.2,116.731,364,3.89,99.4501,44,101.07,5,16,7,88,1.3,1.25,2.605,1.3,0.82,2.58,2.65,5.8458,6.22,2.589,5.78,8,6,2,4,7,6,1000,9.6,2583.15,4173.15,12.4,0.71,24,595,117,643,6.74,200.4101,16,32.066,3,8,4,56,1,1.02,1.1,1,0.43,2.2,1.97,3.6668,4.5,1.54,2,6,5,1,0,0,1,710,2.9,385.95,717.85,2.07,0.238,1.7175,9.8,0.269,279,2.85,100.96,0.15
501,mp-7577,Co4 Si4,84.2072564175115,10.5259070521889,6.86391879842796,8,7,198,4.3831181,4.3831181,4.3831181,90,90,90,-6.84721253125,-0.580394618750001,0,0,0,0,0,0,2.29607851135045,2.40029721597046,2.34825380295857,0.002140743990083,0.617523978482052,1.9475756244434,0.332512911490336,0.190007377994478,0.946980899816107,2.9866320686508,0.509912792208673,0.291378738404956,20.5,43.50935,3.5,11.5,5,68,1.225,1.135,1.72,1.225,0.47,1.89,1.85,3.8414,4.535,1.878,4.89,6.5,4,2,1,3.5,3,773.5,6.45,1725.65,2885.65,5.615,0.565,33.37,380.36,124,438.5,4.51,98.9832,13,30.8477,1,5,2,20,0.25,0.05,0.6,0.25,0.14,0.02,0.26,0.6876,0.47,0.076,1.78,5,0,0,2,7,2,27,2.1,85,515,6.57,0.29,34.36,7.72000000000003,48,27,0.24,70.1704,27,58.9332,4,14,6,78,1.35,1.16,2.02,1.35,0.54,1.9,1.98,4.1852,4.77,1.916,5.78,9,4,2,2,7,4,787,7.5,1768.15,3143.15,8.9,0.71,50.55,384.22,148,452,4.63,134.0684,14,28.0855,3,9,4,58,1.1,1.11,1.42,1.1,0.4,1.88,1.72,3.4976,4.3,1.84,4,4,4,2,0,0,2,760,5.4,1683.15,2628.15,2.33,0.42,16.19,376.5,100,425,4.39,63.898,0.27
503,mp-865025,Hf1 Ta1 Re2,67.0103039079285,16.7525759769821,18.1355488161108,4,7,225,4.559167293786,4.559167293786,4.559167293786,60,60,60,-12.0762395825,-0.400234325,0,0,6.37E-05,9.50600076184152E-07,0,0,2.79190838044034,2.79190838044034,2.79190838044034,1.50259220042098E-31,1.17892317140578,4.40230804512284,0.223846171785907,0.119384624952484,1.08902135801124,4.06659874194069,0.206776207217323,0.110280643849239,73.75,182.962975,6,5.75,4,50.25,1.425,1.335,2.765,1.425,0.7925,1.65,1.9475,6.73805,3.9875,1.425,5.14,5.75,3.75,2,0,3.75,2,735,12.175,3168.9,5579.4,17.975,0.135,30.515,687,44.075,735.25,7.65,11.07365,3,7.71699999999998,0,3,0,9,0.2,0.16,0.23,0.2,0.08,0.6,0.33,0.6336,0.31,0.44,1.78,3,3,0,0,3,0,102,6.5,953,1000,7.7,0.01,9.14,168,34.5,163,1.66,29.36,75,186.207,6,7,4,54,1.55,1.44,2.91,1.55,0.85,1.9,2.06,7.004,4.11,1.6,5.78,7,5,2,0,5,2,761,16.2,3453.15,5873.15,21,0.14,33.2,743,57.5,782,8.1,31,72,178.49,6,4,4,45,1.35,1.28,2.68,1.35,0.77,1.3,1.73,6.3704,3.8,1.16,4,4,2,2,0,2,2,659,9.7,2500.15,4873.15,13.3,0.13,24.06,575,23,619,6.44,1.64,0.31
